Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,State_Name,Year,Expanded_Party_Name
17,TTNP,228,42160922,985809,6,0,6,0.0,0,0.01,0.25,53,Tamil_Nadu,2019,
17,UBM,228,42160922,985809,6,0,6,0.0,0,0,0.07,54,Tamil_Nadu,2019,
17,UMK,228,42160922,6708190,36,0,36,0.0,0,0.02,0.13,55,Tamil_Nadu,2019,
17,USIP,228,42160922,1032530,6,0,6,0.0,0,0,0.12,56,Tamil_Nadu,2019,
17,VCK,228,42160922,1149385,6,2,0,33.333333333333336,0.88,1.18,43.36,8,Tamil_Nadu,2019,VIDUTHALAI CHIRUTHAIGAL KATCH
17,VMMKT,228,42160922,1198423,6,0,6,0.0,0,0,0.09,57,Tamil_Nadu,2019,
17,ABML(S),119,18625876,914154,7,0,7,0.0,0,0,0.06,5,Telangana,2019,
17,ACDP,119,18625876,2115736,14,0,14,0.0,0,0.02,0.17,6,Telangana,2019,
17,AHNP,119,18625876,1060412,7,0,7,0.0,0,0.16,2.75,7,Telangana,2019,
17,AIFB,119,18625876,1298953,7,0,7,0.0,0,0.01,0.11,8,Telangana,2019,ALL INDIA FORWARD BLOC
17,AIMIM,119,18625876,877267,7,6,0,85.71428571428571,5.04,2.78,58.96,4,Telangana,2019,ALL INDIA MAJLIS-E ITHEHAD-UL MUSLIMEEN
17,ANC,119,18625876,5712693,35,0,35,0.0,0,0.05,0.17,9,Telangana,2019,
17,APoI,119,18625876,1062895,7,0,7,0.0,0,0.04,0.64,10,Telangana,2019,
17,BARP,119,18625876,2940731,21,0,21,0.0,0,0.07,0.46,11,Telangana,2019,
17,BJP,119,18625876,18625876,119,21,63,17.647058823529413,17.65,19.44,19.44,2,Telangana,2019,BHARATIYA JANATA PARTY
17,BMUP,119,18625876,7690532,49,0,49,0.0,0,0.08,0.19,12,Telangana,2019,
17,BRPPA,119,18625876,1174750,7,0,7,0.0,0,0.01,0.09,13,Telangana,2019,
17,BSP,119,18625876,5464149,35,0,35,0.0,0,0.24,0.83,14,Telangana,2019,BAHUJAN SAMAJ PARTY
17,CPI,119,18625876,2193990,14,0,13,0.0,0,0.4,3.37,15,Telangana,2019,COMMUNIST PART OF INDIA
17,CPIM,119,18625876,2313175,14,0,14,0.0,0,0.44,3.55,16,Telangana,2019,
17,DABAP,119,18625876,2213107,14,0,14,0.0,0,0.01,0.08,17,Telangana,2019,
17,HBP,119,18625876,1060412,7,0,7,0.0,0,0.01,0.18,18,Telangana,2019,
17,INC,119,18625876,18625876,119,21,24,17.647058823529413,17.65,29.48,29.48,3,Telangana,2019,INDIA NATIONAL CONGRESS
17,IND,119,18625876,18625876,2093,0,2093,0.0,0,3.15,3.15,19,Telangana,2019,INDEPENDENT
17,IPBP,119,18625876,6776596,42,0,42,0.0,0,0.04,0.12,20,Telangana,2019,
17,IRNP,119,18625876,983891,7,0,7,0.0,0,0.01,0.2,21,Telangana,2019,
17,JASWP,119,18625876,1146538,7,0,7,0.0,0,0.01,0.09,22,Telangana,2019,
17,JnP,119,18625876,7895980,49,0,49,0.0,0,0.46,1.09,23,Telangana,2019,
17,MCPI,119,18625876,3328563,21,0,21,0.0,0,0.1,0.55,24,Telangana,2019,
17,NATWOMP,119,18625876,1298953,7,0,7,0.0,0,0.01,0.17,25,Telangana,2019,
17,NIP,119,18625876,1791421,14,0,14,0.0,0,0.01,0.06,26,Telangana,2019,
17,NOTA,119,18625876,18625876,119,0,119,0.0,0,1.02,1.02,27,Telangana,2019,
17,NPRP,119,18625876,1062895,7,0,7,0.0,0,0.04,0.75,28,Telangana,2019,
17,PJSP,119,18625876,1298953,7,0,7,0.0,0,0.02,0.32,29,Telangana,2019,
17,PPOI,119,18625876,11940119,77,0,77,0.0,0,0.1,0.16,30,Telangana,2019,
17,PrStP,119,18625876,1561400,7,0,7,0.0,0,0,0.05,31,Telangana,2019,
17,RPI,119,18625876,1211256,7,0,7,0.0,0,0.01,0.12,32,Telangana,2019,REPUBLIC PARTY OF INDIA
17,RPI(KH),119,18625876,969198,7,0,7,0.0,0,0.01,0.27,33,Telangana,2019,
17,RaJPa,119,18625876,1062895,7,0,7,0.0,0,0.01,0.25,34,Telangana,2019,
17,SDC,119,18625876,969198,7,0,7,0.0,0,0.02,0.36,35,Telangana,2019,
17,SHS,119,18625876,1149490,7,0,7,0.0,0,0.01,0.23,36,Telangana,2019,SHIV SENA
17,SJPI,119,18625876,4035103,21,0,21,0.0,0,0.02,0.1,37,Telangana,2019,
17,SMFB,119,18625876,6271249,42,0,42,0.0,0,0.03,0.1,38,Telangana,2019,
17,SUCI(C),119,18625876,2063644,14,0,14,0.0,0,0.01,0.13,39,Telangana,2019,
17,TECPI,119,18625876,1138425,7,0,7,0.0,0,0.01,0.15,40,Telangana,2019,
17,TELYS,119,18625876,1138425,7,0,7,0.0,0,0.02,0.3,41,Telangana,2019,
17,TGPJP,119,18625876,914154,7,0,7,0.0,0,0,0.06,42,Telangana,2019,
17,TJS,119,18625876,982734,7,0,7,0.0,0,0.31,5.8,43,Telangana,2019,TRIPURA UPJATI JUBA SAMITY
17,TRS,119,18625876,18625876,119,71,7,59.66386554621849,59.66,41.3,41.3,1,Telangana,2019,TELANGANA RASHTRA SAMITHI
17,TSP,119,18625876,1174750,7,0,7,0.0,0,0.01,0.09,44,Telangana,2019,
17,YSRPP,119,18625876,1138425,7,0,7,0.0,0,0.01,0.12,45,Telangana,2019,
17,pjdl,119,18625876,1298953,7,0,7,0.0,0,0.01,0.09,46,Telangana,2019,
17,AITC,60,2142275,1101362,30,0,30,0.0,0,0.4,0.78,3,Tripura,2019,ALL INDIA TRINAMOOL CONGRESS
17,AMB,60,2142275,2142275,60,0,60,0.0,0,0.45,0.45,4,Tripura,2019,
17,APoI,60,2142275,1101362,30,0,30,0.0,0,0.33,0.65,5,Tripura,2019,
17,BJP,60,2142275,2142275,60,51,2,85.0,85,49,49,1,Tripura,2019,BHARATIYA JANATA PARTY
17,CPIM,60,2142275,2142275,60,0,27,0.0,0,17.35,17.35,6,Tripura,2019,
17,INC,60,2142275,2142275,60,9,5,15.0,15,25.34,25.34,2,Tripura,2019,INDIA NATIONAL CONGRESS
17,IND,60,2142275,2142275,270,0,270,0.0,0,1.6,1.6,7,Tripura,2019,INDEPENDENT
17,IPFT,60,2142275,2142275,60,0,56,0.0,0,4.15,4.15,8,Tripura,2019,INDIGENOUSN PEOPLE'S FRONT OF TRIPURA
17,NOTA,60,2142275,2142275,60,0,60,0.0,0,1.08,1.08,9,Tripura,2019,
17,SUCI(C),60,2142275,1101362,30,0,30,0.0,0,0.21,0.41,10,Tripura,2019,
17,TRIPP,60,2142275,1101362,30,0,30,0.0,0,0.1,0.19,11,Tripura,2019,
17,AAAP,403,86201700,4230082,20,0,20,0.0,0,0.01,0.2,8,Uttar_Pradesh,2019,AAM AADMI PARTY
17,AABHAP,403,86201700,2190867,11,0,11,0.0,0,0.02,0.59,9,Uttar_Pradesh,2019,
17,AACP,403,86201700,1058744,5,0,5,0.0,0,0,0.08,10,Uttar_Pradesh,2019,
17,AAPP,403,86201700,5894936,25,0,25,0.0,0,0,0.06,11,Uttar_Pradesh,2019,
17,ABGP,403,86201700,1049179,5,0,5,0.0,0,0,0.17,12,Uttar_Pradesh,2019,
17,ABHP,403,86201700,1019142,5,0,5,0.0,0,0,0.19,13,Uttar_Pradesh,2019,
17,ABJS,403,86201700,1107100,5,0,5,0.0,0,0,0.19,14,Uttar_Pradesh,2019,
17,ABLP,403,86201700,1037061,5,0,5,0.0,0,0,0.05,15,Uttar_Pradesh,2019,
17,ABNNP,403,86201700,1049179,5,0,5,0.0,0,0,0.26,16,Uttar_Pradesh,2019,
17,ADAL,403,86201700,2095249,10,9,0,90.0,2.23,1.2,49.57,4,Uttar_Pradesh,2019,APNA DAL (SONEYLAL)
17,ADRSP,403,86201700,2172459,10,0,10,0.0,0,0,0.16,17,Uttar_Pradesh,2019,
17,ADUP,403,86201700,1049179,5,0,5,0.0,0,0.01,0.81,18,Uttar_Pradesh,2019,
17,AIFB,403,86201700,5341798,25,0,25,0.0,0,0.01,0.23,19,Uttar_Pradesh,2019,ALL INDIA FORWARD BLOC
17,AIMF,403,86201700,2156474,10,0,10,0.0,0,0,0.05,20,Uttar_Pradesh,2019,
17,AIPF,403,86201700,987589,5,0,5,0.0,0,0.01,1.12,21,Uttar_Pradesh,2019,
17,AIRCP,403,86201700,1389655,5,0,5,0.0,0,0,0.09,22,Uttar_Pradesh,2019,
17,AJPI,403,86201700,7312456,35,0,35,0.0,0,0.02,0.23,23,Uttar_Pradesh,2019,
17,AKSP,403,86201700,2202885,10,0,10,0.0,0,0.01,0.34,24,Uttar_Pradesh,2019,
17,ALHP,403,86201700,2138804,10,0,10,0.0,0,0,0.08,25,Uttar_Pradesh,2019,
17,ANIJP,403,86201700,1038560,5,0,5,0.0,0,0,0.19,26,Uttar_Pradesh,2019,
17,ANNADATA,403,86201700,886815,5,0,5,0.0,0,0.01,0.58,27,Uttar_Pradesh,2019,
17,ARK,403,86201700,940981,5,0,5,0.0,0,0,0.11,28,Uttar_Pradesh,2019,
17,ASGP,403,86201700,1263936,5,0,5,0.0,0,0,0.34,29,Uttar_Pradesh,2019,
17,ASP,403,86201700,4358557,20,0,20,0.0,0,0.01,0.29,30,Uttar_Pradesh,2019,
17,ASaP,403,86201700,3325296,15,0,15,0.0,0,0.01,0.16,31,Uttar_Pradesh,2019,
17,ATBP,403,86201700,1080060,5,0,5,0.0,0,0,0.38,32,Uttar_Pradesh,2019,
17,AYP,403,86201700,974326,5,0,5,0.0,0,0,0.09,33,Uttar_Pradesh,2019,
17,BAEP,403,86201700,1008896,5,0,5,0.0,0,0.01,0.81,34,Uttar_Pradesh,2019,
17,BAHUMP,403,86201700,1212076,5,0,5,0.0,0,0,0.07,35,Uttar_Pradesh,2019,
17,BALP,403,86201700,974326,5,0,5,0.0,0,0,0.13,36,Uttar_Pradesh,2019,
17,BARP,403,86201700,1098112,5,0,5,0.0,0,0,0.21,37,Uttar_Pradesh,2019,
17,BAWPA,403,86201700,4318151,20,0,20,0.0,0,0.02,0.33,38,Uttar_Pradesh,2019,
17,BBPP,403,86201700,1118442,5,0,5,0.0,0,0,0.11,39,Uttar_Pradesh,2019,
17,BDPty,403,86201700,1120863,5,0,5,0.0,0,0,0.04,40,Uttar_Pradesh,2019,
17,BHABHAPA,403,86201700,2336004,11,0,11,0.0,0,0,0.08,41,Uttar_Pradesh,2019,
17,BHAPRAP,403,86201700,16835197,81,0,81,0.0,0,0.05,0.24,42,Uttar_Pradesh,2019,
17,BHHF,403,86201700,2181250,10,0,10,0.0,0,0.01,0.3,43,Uttar_Pradesh,2019,
17,BJKD,403,86201700,1058744,5,0,5,0.0,0,0,0.09,44,Uttar_Pradesh,2019,
17,BJNP,403,86201700,4077149,20,0,20,0.0,0,0.01,0.16,45,Uttar_Pradesh,2019,
17,BJP,403,86201700,84106451,393,275,0,69.97455470737914,68.24,49.54,50.78,1,Uttar_Pradesh,2019,BHARATIYA JANATA PARTY
17,BKNP,403,86201700,3205213,15,0,15,0.0,0,0,0.12,46,Uttar_Pradesh,2019,
17,BKPP,403,86201700,1072480,5,0,5,0.0,0,0.01,0.88,47,Uttar_Pradesh,2019,
17,BKrD,403,86201700,4310922,21,0,21,0.0,0,0.01,0.11,48,Uttar_Pradesh,2019,
17,BLRP,403,86201700,987589,5,0,5,0.0,0,0.02,1.86,49,Uttar_Pradesh,2019,
17,BLSD,403,86201700,1098112,5,0,5,0.0,0,0,0.11,50,Uttar_Pradesh,2019,
17,BLokSP,403,86201700,1154192,5,0,5,0.0,0,0,0.21,51,Uttar_Pradesh,2019,
17,BMJP,403,86201700,1031004,5,0,5,0.0,0,0,0.08,52,Uttar_Pradesh,2019,
17,BMUP,403,86201700,10647683,50,0,50,0.0,0,0.04,0.33,53,Uttar_Pradesh,2019,
17,BMVSP,403,86201700,2112171,10,0,10,0.0,0,0,0.12,54,Uttar_Pradesh,2019,
17,BND,403,86201700,1037061,5,0,5,0.0,0,0,0.1,55,Uttar_Pradesh,2019,
17,BNDl,403,86201700,1065768,5,0,5,0.0,0,0,0.06,56,Uttar_Pradesh,2019,
17,BNIP,403,86201700,1037061,5,0,5,0.0,0,0,0.09,57,Uttar_Pradesh,2019,
17,BNavP,403,86201700,972697,5,0,5,0.0,0,0,0.06,58,Uttar_Pradesh,2019,
17,BRM,403,86201700,838253,5,0,5,0.0,0,0,0.04,59,Uttar_Pradesh,2019,
17,BRPI,403,86201700,1107660,5,0,5,0.0,0,0.02,1.28,60,Uttar_Pradesh,2019,
17,BRSP,403,86201700,1058744,5,0,5,0.0,0,0,0.16,61,Uttar_Pradesh,2019,
17,BSCP,403,86201700,9991894,50,0,50,0.0,0,0.02,0.2,62,Uttar_Pradesh,2019,
17,BSKP,403,86201700,1096313,5,0,5,0.0,0,0,0.08,63,Uttar_Pradesh,2019,
17,BSKRP,403,86201700,940981,5,0,5,0.0,0,0,0.21,64,Uttar_Pradesh,2019,
17,BSP,403,86201700,40728229,192,65,5,33.854166666666664,16.13,19.27,40.79,2,Uttar_Pradesh,2019,BAHUJAN SAMAJ PARTY
17,BSPM,403,86201700,1065768,5,0,5,0.0,0,0,0.05,65,Uttar_Pradesh,2019,
17,BSSPA,403,86201700,1896923,10,0,10,0.0,0,0,0.2,66,Uttar_Pradesh,2019,
17,BSUSP,403,86201700,1225686,5,0,5,0.0,0,0,0.14,67,Uttar_Pradesh,2019,
17,BUNKD,403,86201700,1379407,5,0,5,0.0,0,0,0.13,68,Uttar_Pradesh,2019,
17,BaHaP,403,86201700,1279669,5,0,5,0.0,0,0,0.15,69,Uttar_Pradesh,2019,
17,BaJD,403,86201700,1212076,5,0,5,0.0,0,0,0.04,70,Uttar_Pradesh,2019,
17,BaVaP,403,86201700,1137100,5,0,5,0.0,0,0,0.09,71,Uttar_Pradesh,2019,
17,BhBSP,403,86201700,2433861,10,0,10,0.0,0,0,0.09,72,Uttar_Pradesh,2019,
17,CPI,403,86201700,11662662,56,0,56,0.0,0,0.14,1.02,73,Uttar_Pradesh,2019,COMMUNIST PART OF INDIA
17,CPI(ML)(L),403,86201700,3334333,15,0,15,0.0,0,0.03,0.67,74,Uttar_Pradesh,2019,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
17,CPIM,403,86201700,1990160,10,0,10,0.0,0,0,0.12,75,Uttar_Pradesh,2019,
17,FJP,403,86201700,1279669,5,0,5,0.0,0,0,0.04,76,Uttar_Pradesh,2019,
17,GGP,403,86201700,981112,5,0,5,0.0,0,0,0.4,77,Uttar_Pradesh,2019,GONDVANA GANTANTRA PARTY
17,HND,403,86201700,14883525,70,0,70,0.0,0,0.03,0.19,78,Uttar_Pradesh,2019,
17,HuSP,403,86201700,1038560,5,0,5,0.0,0,0,0.14,79,Uttar_Pradesh,2019,
17,INC,403,86201700,72474967,338,8,304,2.366863905325444,1.99,6.31,7.51,5,Uttar_Pradesh,2019,INDIA NATIONAL CONGRESS
17,IND,403,86201700,86201700,1327,0,1327,0.0,0,0.97,0.97,80,Uttar_Pradesh,2019,INDEPENDENT
17,INL,403,86201700,2156279,10,0,10,0.0,0,0,0.17,81,Uttar_Pradesh,2019,INDIAN NATIONAL LEAGUE
17,IVD,403,86201700,1228915,5,0,5,0.0,0,0,0.06,82,Uttar_Pradesh,2019,
17,JAAP,403,86201700,972697,5,0,5,0.0,0,0,0.19,83,Uttar_Pradesh,2019,
17,JAC,403,86201700,915811,5,0,5,0.0,0,0,0.17,84,Uttar_Pradesh,2019,JAN CONGRESS
17,JANADIP,403,86201700,3110024,15,0,15,0.0,0,0.04,1.12,85,Uttar_Pradesh,2019,
17,JANKRPR,403,86201700,1896923,10,0,10,0.0,0,0.01,0.25,86,Uttar_Pradesh,2019,
17,JD,403,86201700,1181222,5,0,5,0.0,0,0,0.13,87,Uttar_Pradesh,2019,JANATA DAL
17,JD(U),403,86201700,3189621,15,0,15,0.0,0,0.01,0.29,88,Uttar_Pradesh,2019,JANATA DAL (UNITED)
17,JDL,403,86201700,1862755,10,2,8,20.0,0.5,0.24,10.9,7,Uttar_Pradesh,2019,Jansatta Dal Loktantrik
17,JHBHP,403,86201700,2097978,11,0,11,0.0,0,0.01,0.34,89,Uttar_Pradesh,2019,
17,JKiP,403,86201700,6579624,31,0,31,0.0,0,0.03,0.37,90,Uttar_Pradesh,2019,
17,JNSMP,403,86201700,1023450,5,0,5,0.0,0,0,0.08,91,Uttar_Pradesh,2019,
17,JPS,403,86201700,940981,5,0,5,0.0,0,0,0.09,92,Uttar_Pradesh,2019,
17,JRPa,403,86201700,2081002,10,0,10,0.0,0,0,0.11,93,Uttar_Pradesh,2019,
17,JSEP,403,86201700,1050493,5,0,5,0.0,0,0,0.15,94,Uttar_Pradesh,2019,
17,JSP,403,86201700,2250505,10,0,10,0.0,0,0,0.11,95,Uttar_Pradesh,2019,
17,JaSD,403,86201700,2446977,10,0,10,0.0,0,0.01,0.24,96,Uttar_Pradesh,2019,
17,JaSSP,403,86201700,2152671,11,0,11,0.0,0,0,0.17,97,Uttar_Pradesh,2019,
17,KARASP,403,86201700,1212076,5,0,5,0.0,0,0,0.04,98,Uttar_Pradesh,2019,
17,KBD,403,86201700,4069534,20,0,20,0.0,0,0.01,0.17,99,Uttar_Pradesh,2019,
17,KHSNP,403,86201700,1065768,5,0,5,0.0,0,0,0.06,100,Uttar_Pradesh,2019,
17,KMBS,403,86201700,940981,5,0,5,0.0,0,0,0.17,101,Uttar_Pradesh,2019,
17,KMSP,403,86201700,3018560,15,0,15,0.0,0,0.01,0.2,102,Uttar_Pradesh,2019,
17,KSRSP,403,86201700,1379407,5,0,5,0.0,0,0,0.24,103,Uttar_Pradesh,2019,
17,LD,403,86201700,5804585,25,0,25,0.0,0,0.02,0.31,104,Uttar_Pradesh,2019,
17,LJSPty,403,86201700,1136203,5,0,5,0.0,0,0,0.09,105,Uttar_Pradesh,2019,
17,LOGAP,403,86201700,6078228,30,0,30,0.0,0,0.02,0.3,106,Uttar_Pradesh,2019,
17,LOKJANP,403,86201700,1389655,5,0,5,0.0,0,0,0.2,107,Uttar_Pradesh,2019,
17,MADP,403,86201700,12342421,60,0,60,0.0,0,0.05,0.36,108,Uttar_Pradesh,2019,
17,MARD,403,86201700,2165844,10,0,10,0.0,0,0,0.04,109,Uttar_Pradesh,2019,
17,MDKMGPH,403,86201700,1000373,5,0,5,0.0,0,0,0.17,110,Uttar_Pradesh,2019,
17,MHD,403,86201700,1032111,5,0,5,0.0,0,0,0.24,111,Uttar_Pradesh,2019,
17,MKUP,403,86201700,1154192,5,0,5,0.0,0,0,0.06,112,Uttar_Pradesh,2019,
17,MNDP,403,86201700,1060161,5,0,5,0.0,0,0,0.1,113,Uttar_Pradesh,2019,
17,MNVP,403,86201700,1008896,5,0,5,0.0,0,0,0.39,114,Uttar_Pradesh,2019,
17,MSJP,403,86201700,2144313,10,0,10,0.0,0,0,0.11,115,Uttar_Pradesh,2019,
17,ManKP,403,86201700,1179974,6,0,6,0.0,0,0,0.11,116,Uttar_Pradesh,2019,
17,MwSP,403,86201700,2204917,10,0,10,0.0,0,0.01,0.2,117,Uttar_Pradesh,2019,
17,NABMUP,403,86201700,1118442,5,0,5,0.0,0,0,0.13,118,Uttar_Pradesh,2019,
17,NAP,403,86201700,4254129,20,0,20,0.0,0,0.01,0.13,119,Uttar_Pradesh,2019,
17,NCP,403,86201700,1037229,5,0,5,0.0,0,0.01,0.44,120,Uttar_Pradesh,2019,NATIONAL CONGRESS PARTY
17,NEP,403,86201700,4353409,21,0,21,0.0,0,0.02,0.41,121,Uttar_Pradesh,2019,
17,NFFF,403,86201700,1050493,5,0,5,0.0,0,0,0.12,122,Uttar_Pradesh,2019,
17,NJANP,403,86201700,2138450,10,0,10,0.0,0,0.01,0.23,123,Uttar_Pradesh,2019,
17,NOTA,403,86201700,86201700,403,0,403,0.0,0,0.84,0.84,124,Uttar_Pradesh,2019,
17,NSCBRAP,403,86201700,1179974,6,0,6,0.0,0,0,0.2,125,Uttar_Pradesh,2019,
17,NaLP,403,86201700,1037061,5,0,5,0.0,0,0,0.15,126,Uttar_Pradesh,2019,
17,PECP,403,86201700,11686980,55,0,55,0.0,0,0.03,0.23,127,Uttar_Pradesh,2019,PEACE PARTY
17,PGSP,403,86201700,2816462,15,0,15,0.0,0,0.01,0.42,128,Uttar_Pradesh,2019,
17,PHSP,403,86201700,1023450,5,0,5,0.0,0,0,0.4,129,Uttar_Pradesh,2019,
17,PMPT,403,86201700,1049179,5,0,5,0.0,0,0,0.23,130,Uttar_Pradesh,2019,
17,PMSP,403,86201700,3218510,15,0,15,0.0,0,0.01,0.25,131,Uttar_Pradesh,2019,
17,PPID,403,86201700,8665320,41,0,41,0.0,0,0.02,0.16,132,Uttar_Pradesh,2019,
17,PRJP,403,86201700,3070493,15,0,15,0.0,0,0.01,0.18,133,Uttar_Pradesh,2019,
17,PSJP,403,86201700,886815,5,0,5,0.0,0,0,0.38,134,Uttar_Pradesh,2019,
17,PSPL,403,86201700,50961037,238,0,237,0.0,0,0.31,0.52,135,Uttar_Pradesh,2019,
17,RAJUP,403,86201700,1019142,5,0,5,0.0,0,0,0.08,136,Uttar_Pradesh,2019,
17,RAPI,403,86201700,2230107,10,0,10,0.0,0,0,0.18,137,Uttar_Pradesh,2019,
17,RASHLSP,403,86201700,1521892,5,0,5,0.0,0,0,0.26,138,Uttar_Pradesh,2019,
17,RASJGP,403,86201700,1038560,5,0,5,0.0,0,0.01,0.56,139,Uttar_Pradesh,2019,
17,RBJJP,403,86201700,2911547,10,0,10,0.0,0,0,0.08,140,Uttar_Pradesh,2019,
17,RBP,403,86201700,997853,5,0,5,0.0,0,0,0.06,141,Uttar_Pradesh,2019,
17,RGD,403,86201700,974326,5,0,5,0.0,0,0,0.1,142,Uttar_Pradesh,2019,
17,RJAPU,403,86201700,1968733,10,0,10,0.0,0,0.01,0.38,143,Uttar_Pradesh,2019,
17,RJBP,403,86201700,922184,5,0,5,0.0,0,0,0.38,144,Uttar_Pradesh,2019,
17,RJBVP,403,86201700,1137117,5,0,5,0.0,0,0,0.14,145,Uttar_Pradesh,2019,
17,RKSP,403,86201700,1137117,5,0,5,0.0,0,0,0.31,146,Uttar_Pradesh,2019,
17,RLD,403,86201700,3289365,15,4,0,26.666666666666668,0.99,1.67,43.89,6,Uttar_Pradesh,2019,RASHTRIYA LOK DAL
17,RMEP,403,86201700,2171356,10,0,10,0.0,0,0,0.12,147,Uttar_Pradesh,2019,
17,RMMP,403,86201700,1058744,5,0,5,0.0,0,0,0.17,148,Uttar_Pradesh,2019,
17,RND,403,86201700,1098112,5,0,5,0.0,0,0,0.15,149,Uttar_Pradesh,2019,
17,RPB,403,86201700,1156030,5,0,5,0.0,0,0,0.11,150,Uttar_Pradesh,2019,
17,RPI,403,86201700,1032111,5,0,5,0.0,0,0,0.19,151,Uttar_Pradesh,2019,REPUBLIC PARTY OF INDIA
17,RPI(A),403,86201700,1521892,5,0,5,0.0,0,0,0.08,152,Uttar_Pradesh,2019,REPUBLICAN PARTY OF INDIA (A)
17,RSDal,403,86201700,1025063,5,0,5,0.0,0,0,0.15,153,Uttar_Pradesh,2019,
17,RSMD,403,86201700,2285624,10,0,10,0.0,0,0.01,0.3,154,Uttar_Pradesh,2019,RASHTRIYA SAMANTA DAL
17,RSOSP,403,86201700,5397787,25,0,25,0.0,0,0.03,0.44,155,Uttar_Pradesh,2019,
17,RSPS,403,86201700,6823528,30,0,30,0.0,0,0.02,0.27,156,Uttar_Pradesh,2019,RASHTRIYA SAMAJ PAKSHA
17,RTJPS,403,86201700,1136203,5,0,5,0.0,0,0,0.09,157,Uttar_Pradesh,2019,
17,RTKP,403,86201700,4211749,20,0,20,0.0,0,0.01,0.12,158,Uttar_Pradesh,2019,RASHTRIYA KRANTI PARTY
17,RTORP,403,86201700,1521892,5,0,5,0.0,0,0,0.05,159,Uttar_Pradesh,2019,
17,RUC,403,86201700,5213635,25,0,25,0.0,0,0.02,0.39,160,Uttar_Pradesh,2019,
17,RVLP,403,86201700,915811,5,0,5,0.0,0,0,0.42,161,Uttar_Pradesh,2019,
17,RVyP,403,86201700,1141455,5,0,5,0.0,0,0,0.12,162,Uttar_Pradesh,2019,
17,RaAD,403,86201700,1058744,5,0,5,0.0,0,0,0.12,163,Uttar_Pradesh,2019,
17,RaIP,403,86201700,999041,5,0,5,0.0,0,0,0.33,164,Uttar_Pradesh,2019,
17,RsAD,403,86201700,940981,5,0,5,0.0,0,0,0.12,165,Uttar_Pradesh,2019,
17,RtrJP,403,86201700,1389655,5,0,5,0.0,0,0,0.09,166,Uttar_Pradesh,2019,
17,SABHP,403,86201700,3229191,15,0,15,0.0,0,0.01,0.22,167,Uttar_Pradesh,2019,
17,SABJANP,403,86201700,1857395,10,0,10,0.0,0,0,0.15,168,Uttar_Pradesh,2019,
17,SACP,403,86201700,2558953,10,0,10,0.0,0,0,0.05,169,Uttar_Pradesh,2019,
17,SAKSP,403,86201700,979823,5,0,5,0.0,0,0,0.23,170,Uttar_Pradesh,2019,
17,SANVP,403,86201700,1179974,6,0,6,0.0,0,0,0.19,171,Uttar_Pradesh,2019,
17,SATKP,403,86201700,1225686,5,0,5,0.0,0,0,0.23,172,Uttar_Pradesh,2019,
17,SBSP,403,86201700,19597951,95,0,95,0.0,0,0.32,1.41,173,Uttar_Pradesh,2019,SUHELDEV BHARTIYA SAMAJ PARTY
17,SBSPSP,403,86201700,3909400,15,0,15,0.0,0,0,0.1,174,Uttar_Pradesh,2019,
17,SDSP,403,86201700,2418754,10,0,10,0.0,0,0,0.13,175,Uttar_Pradesh,2019,
17,SDU,403,86201700,3123326,15,0,15,0.0,0,0.01,0.2,176,Uttar_Pradesh,2019,
17,SFP,403,86201700,1945353,10,0,10,0.0,0,0,0.04,177,Uttar_Pradesh,2019,
17,SGUP,403,86201700,1080060,5,0,5,0.0,0,0,0.25,178,Uttar_Pradesh,2019,
17,SHF,403,86201700,1181222,5,0,5,0.0,0,0,0.11,179,Uttar_Pradesh,2019,
17,SHS,403,86201700,12077417,55,0,55,0.0,0,0.03,0.24,180,Uttar_Pradesh,2019,SHIV SENA
17,SJSMP,403,86201700,1032111,5,0,5,0.0,0,0,0.2,181,Uttar_Pradesh,2019,
17,SP,403,86201700,40287804,186,40,7,21.50537634408602,9.93,17.98,38.47,3,Uttar_Pradesh,2019,SAMAJWADI PARTY
17,SP(I),403,86201700,1181222,5,0,5,0.0,0,0,0.17,182,Uttar_Pradesh,2019,
17,SUCI(C),403,86201700,1948575,10,0,10,0.0,0,0.01,0.31,183,Uttar_Pradesh,2019,
17,SWAJANPA,403,86201700,8862936,40,0,40,0.0,0,0.03,0.28,184,Uttar_Pradesh,2019,
17,SaDa,403,86201700,1025648,5,0,5,0.0,0,0,0.28,185,Uttar_Pradesh,2019,
17,SaSaP,403,86201700,1008896,5,0,5,0.0,0,0,0.24,186,Uttar_Pradesh,2019,
17,SatBP,403,86201700,1107660,5,0,5,0.0,0,0.01,0.83,187,Uttar_Pradesh,2019,
17,UDFS,403,86201700,1060161,5,0,5,0.0,0,0,0.04,188,Uttar_Pradesh,2019,
17,VIP,403,86201700,3147265,15,0,15,0.0,0,0,0.12,189,Uttar_Pradesh,2019,
17,VIPty,403,86201700,2097978,11,0,11,0.0,0,0,0.18,190,Uttar_Pradesh,2019,
17,VMSKP,403,86201700,922184,5,0,5,0.0,0,0,0.17,191,Uttar_Pradesh,2019,
